Importe,card_type,country,card_operation_type,transaction_type,acquirer,state
4500,AMERICAN,BR,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
117000,AMERICAN,BR,DEBIT,PAY,COSMIC,ACCEPTED
119625,AMERICAN,BR,CREDIT,PAY,COSMIC,ACCEPTED
57345,AMERICAN,BR,DEBIT,PAY,COSMIC,ACCEPTED
163000,AMERICAN,BR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
57500,AMERICAN,BR,CREDIT,PAY,COSMIC,ACCEPTED
97000,AMERICAN,BR,CREDIT,PAY,COSMIC,ACCEPTED
50500,AMERICAN,BR,PREPAID,PAY,COSMIC,ACCEPTED
30000,AMERICAN,BR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
134000,MASTERCARD,BR,CREDIT,PAY,COSMIC,ACCEPTED
69000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
116000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
74500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
354301,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
88875,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
50625,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
35625,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
33000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
21000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
90375,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
75000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
155000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
50500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
3000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
44500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
113500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
31950,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
46500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
125000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
37750,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
46000,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
97500,AMERICAN,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
32500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
107000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
95000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
94000,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
5000,MASTERCARD,SV,DEBIT,PAY,COSMIC,ACCEPTED
3500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
7500,AMERICAN,PA,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
31123,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
6500,MASTERCARD,PA,CREDIT,PAY,COSMIC,ACCEPTED
4500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
6500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
6000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
81500,MASTERCARD,PA,DEBIT,PAY,COSMIC,ACCEPTED
201000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
3000,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
90000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
28500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
71700,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
37500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
110500,AMERICAN,SV,DEBIT,PAY,COSMIC,CANCELLED
44000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
46125,AMERICAN,AR,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
46000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
41930,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
39500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
34500,AMERICAN,PA,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
111000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
32500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
142000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
130500,AMERICAN,AR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
91500,MASTERCARD,SV,DEBIT,PAY,COSMIC,ACCEPTED
102500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
88500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
6500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
54140,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
78000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
8000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
61000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
49000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
145000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
173500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
55500,MASTERCARD,PA,CREDIT,PAY,COSMIC,ACCEPTED
37725,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
46940,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
69000,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
55000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
48000,AMERICAN,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
111500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
82125,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
48000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
54000,AMERICAN,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
121500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
100,MASTERCARD,AR,DEBIT,PAY,COSMIC,ACCEPTED
103000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
62500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
106500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
129000,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
52000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
179500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
89250,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
125500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
146000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
218700,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
189500,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
24500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
49875,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
23732,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
53500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
52875,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
26875,AMERICAN,PA,DEBIT,PAY,COSMIC,REFUNDED
58000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
86000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
51500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
38500,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
59625,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
83500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
122500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
208600,AMERICAN,AR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
83253,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
95500,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
68500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
6500,AMERICAN,SV,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
95000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
140000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
60500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
127500,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
49000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
108500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
51800,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
114044,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
51000,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
61500,MASTERCARD,AR,DEBIT,PAY,COSMIC,ACCEPTED
72750,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
95000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
52000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
62250,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
46000,MASTERCARD,AR,DEBIT,PAY,COSMIC,CHARGEBACK
111500,MASTERCARD,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
87000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
35000,AMERICAN,AR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
203500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
56500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
27750,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
105025,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
35437,AMERICAN,AR,DEBIT,REFUND,COSMIC,CANCELLED
107500,AMERICAN,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
59000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
45375,MASTERCARD,PA,DEBIT,PAY,COSMIC,ACCEPTED
34000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
8000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
67571,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
7500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
135375,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
100000,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
84975,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
85600,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
59500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
47750,AMERICAN,AR,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
65500,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
3000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
37375,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
78500,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
99875,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
4500,MASTERCARD,PA,CREDIT,PAY,COSMIC,ACCEPTED
7500,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
56500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
6000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
35000,MASTERCARD,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
69500,MASTERCARD,PA,CREDIT,PAY,COSMIC,ACCEPTED
35350,AMERICAN,AR,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
138000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
36000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
41000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
256500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
83600,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
4500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
108500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
8000,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
100,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
57650,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
75500,AMERICAN,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
118500,MASTERCARD,PA,DEBIT,PAY,COSMIC,ACCEPTED
31500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
38000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
7500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
44000,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
28875,AMERICAN,AR,CREDIT,PAY,COSMIC,CANCELLED
57000,MASTERCARD,PA,CREDIT,PAY,COSMIC,ACCEPTED
44000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
53625,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
49000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
62500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
271000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
58500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
103000,AMERICAN,AR,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
51500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
33000,AMERICAN,PA,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
7500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
46781,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
47000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
107500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
48500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
50625,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
48375,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
92000,AMERICAN,SV,DEBIT,REFUND,COSMIC,CANCELLED
57000,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
53000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
64000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
148125,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
82875,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
200500,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
52932,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
6000,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
50900,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
96700,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
62500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
278030,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
70500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
39750,MASTERCARD,SV,DEBIT,PAY,COSMIC,ACCEPTED
31500,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
49875,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
66500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
139000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
142500,AMERICAN,AR,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
7500,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
64500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
53625,AMERICAN,PA,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
50000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
5000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
46000,AMERICAN,PA,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
261750,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
88000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
35000,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
77500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
114600,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
69500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
69500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
3000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
58850,MASTERCARD,SV,DEBIT,PAY,COSMIC,ACCEPTED
150000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
7000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
116200,AMERICAN,SV,DEBIT,PAY,COSMIC,CANCELLED
41000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
98500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
37875,MASTERCARD,PA,CREDIT,PAY,COSMIC,ACCEPTED
62000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
91000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
65500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
71500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
82000,AMERICAN,AR,DEBIT,PAY,COSMIC,CANCELLED
41900,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
4500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
274000,MASTERCARD,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
86500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
7500,MASTERCARD,AR,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
235000,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
25875,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
5000,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
72500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
25000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
173000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
83700,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
91400,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
44500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
74500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
5000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
60500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
69500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
146500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
38500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
4000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
94000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
1500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
51500,MASTERCARD,SV,DEBIT,PAY,COSMIC,ACCEPTED
58500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
36100,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
143500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
60000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
76500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
46000,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
3000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
5000,AMERICAN,PA,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
122000,AMERICAN,AR,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
99000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
61500,MASTERCARD,PA,DEBIT,PAY,COSMIC,ACCEPTED
37000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
54000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
125031,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
3500,AMERICAN,AR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
27000,AMERICAN,SV,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
104500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
100700,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
2500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
118000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
89500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
47900,MASTERCARD,PA,CREDIT,PAY,COSMIC,ACCEPTED
82000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
3000,MASTERCARD,SV,DEBIT,PAY,COSMIC,ACCEPTED
1500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
137500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
68500,AMERICAN,AR,CREDIT,PAY,COSMIC,PARTIAL_REFUNDED
159375,AMERICAN,PA,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
52125,AMERICAN,AR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
72700,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
388750,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
120500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
87000,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
52125,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
102500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
131000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
86500,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
97500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
121300,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
147100,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
74500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
138500,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
47625,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
82000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
62500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
72950,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
91000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
128000,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
40000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
21000,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
46000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
73500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
63715,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
85200,AMERICAN,SV,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
73000,MASTERCARD,PA,DEBIT,PAY,COSMIC,ACCEPTED
153375,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
116500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
100000,AMERICAN,PA,DEBIT,REFUND,COSMIC,CANCELLED
125250,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
4500,MASTERCARD,SV,DEBIT,PAY,COSMIC,ACCEPTED
24500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
36750,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
87948,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
7500,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
63010,AMERICAN,AR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
48000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
29250,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
183500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
170625,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
103500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
8000,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
91100,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
7500,AMERICAN,AR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
80000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
171000,AMERICAN,AR,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
28500,AMERICAN,SV,DEBIT,PAY,COSMIC,ACCEPTED
9000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
75500,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
116500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
53625,MASTERCARD,PA,CREDIT,PAY,COSMIC,ACCEPTED
152773,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
60500,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
172500,MASTERCARD,AR,DEBIT,PAY,COSMIC,ACCEPTED
90900,AMERICAN,PA,DEBIT,PAY,COSMIC,ACCEPTED
52500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
6500,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
171000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
110650,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
45000,MASTERCARD,SV,CREDIT,PAY,COSMIC,ACCEPTED
336500,AMERICAN,AR,CREDIT,PAY,COSMIC,ACCEPTED
60375,MASTERCARD,SV,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
41000,AMERICAN,PA,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
72375,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
7500,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
328875,MASTERCARD,SV,PREPAID,PAY,COSMIC,CANCELLED
302000,MASTERCARD,PA,DEBIT,PAY,COSMIC,PARTIAL_REFUNDED
3000,MASTERCARD,AR,DEBIT,PAY,COSMIC,ACCEPTED
97000,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
136000,AMERICAN,AR,DEBIT,PAY,COSMIC,ACCEPTED
57375,AMERICAN,PA,CREDIT,PAY,COSMIC,ACCEPTED
37550,MASTERCARD,AR,CREDIT,PAY,COSMIC,ACCEPTED
123000,AMERICAN,SV,CREDIT,PAY,COSMIC,ACCEPTED
36000,AMERICAN,PA,DEBIT,REFUND,COSMIC,PARTIAL_REFUNDED
